Longitude	Latitude	Mean_HF	Median_HF	Total_Erro
-43	-3	54.9500008	56.5	13.76
-41	-3	66.1100006	58.3699989	41.5
-39	-3	67.25	58.2000008	41.5
-37	-3	73.1999969	73.1999969	41.5
-35	-3	54.4000015	54.4000015	41.5
-33	-3	95.25	95.25	41.5
-31	-3	59.9000015	60	41.5
-29	-3	80	80	41.5
-27	-3	60.9099998	60.9099998	3.73
-25	-3	64.0699997	64.0699997	3.92
-23	-3	66.5599976	66.5599976	4.07
-21	-3	74.4100037	74.4100037	4.56
-19	-3	83.1999969	83.1999969	5.09
-17	-3	96.0400009	96.0400009	5.88
-15	-3	125.2600021	125.2600021	7.67
-13	-3	275.5599976	275.5599976	16.87
-11	-3	246.9900055	246.9900055	15.12
-9	-3	112.1699982	112.1699982	6.87
-7	-3	91.4499969	91.4499969	5.6
-5	-3	79.4700012	79.4700012	4.87
-3	-3	70.1699982	70.1699982	4.3
-1	-3	62.9799995	62.9799995	3.86
1	-3	67.2200012	58.4000015	41.5
3	-3	64.1800003	58.3600006	41.5
5	-3	64.5899963	61.7799988	10.29
7	-3	59.7200012	52.9000015	41.5
9	-3	66.3399963	56.0200005	41.5
11	-3	64.7600021	54.0099983	41.5
13	-3	57.9799995	46.4900017	41.5
15	-3	60.6399994	61.8699989	41.5
17	-3	62.9000015	60	41.5
19	-3	61.1500015	58.1399994	41.5
21	-3	61.1500015	58.0900002	41.5
23	-3	61.2999992	57.4099998	41.5
25	-3	59.1500015	55.3600006	41.5
27	-3	56.6300011	53.7200012	41.5
29	-3	185	185	41.5
31	-3	56.2700005	50.6899986	41.5
33	-3	20.5	20.5	41.5
35	-3	67.5500031	59.0400009	41.5
37	-3	48.3300018	44	41.5
39	-3	66.6299973	54.2900009	41.5
41	-3	54.0600014	55	8.15
43	-3	53.8400002	54	41.5
45	-3	48.0200005	48	41.5
47	-3	47.5999985	47.5999985	41.5
49	-3	60.4500008	60.4500008	3.7
51	-3	60.7000008	60.7000008	3.72
53	-3	61.9399986	61.9399986	3.79
55	-3	62.3899994	62.3899994	3.82
57	-3	63.25	63.25	3.87
59	-3	64.7699966	64.7699966	3.97
61	-3	69.5299988	69.5299988	4.26
63	-3	77.9800034	77.9800034	4.77
65	-3	105.8199997	105.8199997	6.48
67	-3	217.2799988	217.2799988	13.3
69	-3	270.230011	270.230011	16.54
71	-3	96.5999985	96.5999985	5.91
73	-3	70.2799988	70.2799988	4.3
75	-3	62.6599998	62.6599998	3.84
77	-3	67.4100037	58.5499992	41.5
79	-3	93.4499969	75.25	95.76
81	-3	183.0700073	106.25	156.97
83	-3	67.2900009	57.0099983	41.5
85	-3	60.2200012	60.2200012	3.69
87	-3	60.8499985	60.8499985	3.73
89	-3	63.5400009	63.5400009	3.89
91	-3	68.1500015	68.1500015	4.17
93	-3	71.9800034	71.9800034	4.41
95	-3	71.5599976	71.5599976	4.38
97	-3	67.7399979	67.7399979	4.15
99	-3	60.9900017	60.9900017	3.73
101	-3	40	40	41.5
103	-3	106.8399963	99	89.65
105	-3	101.3499985	103.5	42.66
107	-3	139	139	41.5
109	-3	76	76	41.5
111	-3	74.5800018	64.0899963	41.5
113	-3	73.8300018	62.3600006	41.5
115	-3	81.8700027	79.75	52.9
117	-3	70.0899963	63.75	14.43
119	-3	12.8800001	18.5	39.79
121	-3	68.0699997	67.8600006	41.5
123	-3	63.8600006	88.1600037	41.5
125	-3	117.5	117.5	41.5
127	-3	178.9600067	194	81.5
129	-3	70.8099976	63.4099998	41.5
131	-3	67.7799988	62.2599983	41.5
133	-3	58.75	54.5	51.88
135	-3	65.9100037	60.1199989	41.5
137	-3	67.9199982	61.9799995	41.5
139	-3	70.4100037	64.2300034	41.5
141	-3	70.0800018	61.9900017	41.5
143	-3	80.1699982	64.3799973	41.5
145	-3	80.1699982	81.1399994	41.5
147	-3	89.4599991	90.0400009	41.5
149	-3	88.4899979	90.7099991	41.5
151	-3	89.3300018	72.4700012	41.5
153	-3	79.6999969	60.9000015	41.5
155	-3	32.7200012	35.0999985	41.5
157	-3	32	32	41.5
159	-3	63.3499985	52.1300011	41.5
161	-3	62.1500015	50.0699997	41.5
163	-3	59.5099983	50.1199989	41.5
165	-3	60.6899986	51.8400002	41.5
167	-3	60.6899986	52.0499992	41.5
169	-3	59.5099983	55.0400009	41.5
171	-3	38.4700012	35.9000015	14.22
173	-3	33.75	33.75	41.5
175	-3	40.7999992	40.7999992	41.5
177	-3	34	34	41.5
179	-3	59.7200012	52.9000015	41.5
-179	-1	55.3800011	55.25	41.5
-177	-1	59.7200012	52.9000015	41.5
-175	-1	63.5400009	56.1899986	41.5
-173	-1	71	57.2000008	41.5
-171	-1	71	57.2000008	41.5
-169	-1	55	55	41.5
-167	-1	48.9700012	49	41.5
-165	-1	54	54	41.5
-163	-1	63.5400009	56.9399986	41.5
-161	-1	57.2000008	57.2000008	41.5
-159	-1	83.8499985	83.8499985	41.5
-157	-1	61.6699982	53.0699997	41.5
-155	-1	61.6699982	54.2299995	41.5
-153	-1	63.6899986	54.9099998	41.5
-151	-1	67.2900009	58.4900017	41.5
-149	-1	67.2900009	58.4500008	41.5
-147	-1	67.4100037	58.5499992	41.5
-145	-1	60.1399994	60.1399994	3.68
-143	-1	61.9399986	61.9399986	3.79
-141	-1	64.6299973	64.6299973	3.96
-139	-1	69.0299988	69.0299988	4.23
-137	-1	72.7099991	72.7099991	4.45
-135	-1	75.5999985	75.5999985	4.63
-133	-1	79.8000031	79.8000031	4.89
-131	-1	85.2799988	85.2799988	5.22
-129	-1	88.1800003	88.1800003	5.4
-127	-1	90.8199997	90.8199997	5.56
-125	-1	93.5800018	93.5800018	5.73
-123	-1	96.8700027	96.8700027	5.93
-121	-1	100.8099976	100.8099976	6.17
-119	-1	105.5999985	105.5999985	6.47
-117	-1	111.5699997	111.5699997	6.83
-115	-1	118.3199997	118.3199997	7.24
-113	-1	128.1799927	128.1799927	7.85
-111	-1	145.8899994	145.8899994	8.93
-109	-1	167.4799957	167.4799957	10.25
-107	-1	194.1399994	194.1399994	11.89
-105	-1	245.7400055	245.7400055	15.05
-103	-1	692.2700195	692.2700195	42.38
-101	-1	369.1099854	369.1099854	22.6
-99	-1	215.3500061	215.3500061	13.18
-97	-1	157.8099976	157.8099976	9.66
-95	-1	150.1499939	150.1499939	9.19
-93	-1	142.3399963	142.3399963	8.71
-91	-1	135.0599976	135.0599976	8.27
-89	-1	144.9499969	144.9499969	8.87
-87	-1	159.8600006	159.8600006	9.79
-85	-1	144.7899933	144.7899933	8.86
-83	-1	127.2600021	127.2600021	7.79
-81	-1	115.0899963	115.0899963	7.05
-79	-1	65.5199966	67.6999969	41.5
-77	-1	66.9499969	59.0699997	41.5
-75	-1	63.7599983	61.25	41.5
-73	-1	61.2099991	59.4599991	41.5
-71	-1	59.3499985	59.2599983	41.5
-69	-1	59.3499985	57.3100014	41.5
-67	-1	59.25	56.3899994	41.5
-65	-1	60.2700005	57.2200012	41.5
-63	-1	61.4799995	60.1199989	41.5
-61	-1	58.8699989	48.8100014	41.5
-59	-1	59.7099991	42.6800003	41.5
-57	-1	33.5	33.5	41.5
-55	-1	41.75	43.75	13.26
-53	-1	49.5299988	49	2.66
-51	-1	98.6699982	55.25	138.86
-49	-1	65.7799988	64.2399979	41.5
-47	-1	65.0999985	59.4000015	41.5
-45	-1	64.1699982	60.9099998	41.5
-43	-1	64.9499969	64.9499969	41.5
-41	-1	58.1599998	65.6800003	6.48
-39	-1	48.2200012	56.9000015	41.5
-37	-1	59.6100006	59.6100006	3.65
-35	-1	63.5099983	63.5099983	3.89
-33	-1	68.5999985	68.5999985	4.2
-31	-1	75.9499969	75.9499969	4.65
-29	-1	84.1500015	84.1500015	5.15
-27	-1	103.2600021	103.2600021	6.32
-25	-1	230.6399994	230.6399994	14.12
-23	-1	126.7600021	126.7600021	7.76
-21	-1	105.8799973	105.8799973	6.48
-19	-1	116.5400009	116.5400009	7.14
-17	-1	218.2299957	218.2299957	13.36
-15	-1	233.5099945	233.5099945	14.3
-13	-1	244.7100067	244.7100067	14.98
-11	-1	138.7899933	138.7899933	8.5
-9	-1	104.8300018	104.8300018	6.42
-7	-1	87.5699997	87.5699997	5.36
-5	-1	76.6600037	76.6600037	4.69
-3	-1	67.8300018	67.8300018	4.15
-1	-1	61.5099983	61.5099983	3.77
1	-1	70.8000031	70.8000031	41.5
3	-1	67.4100037	58.5499992	41.5
5	-1	66.3000031	66.3000031	41.5
7	-1	55.5	51.0999985	41.5
9	-1	66.9000015	58.8100014	41.5
11	-1	55.1699982	50.2400017	41.5
13	-1	55.8600006	48.3699989	41.5
15	-1	60.6899986	64.8399963	41.5
17	-1	64.8099976	65.0500031	41.5
19	-1	64.8099976	60.5200005	41.5
21	-1	61.1500015	58.5600014	41.5
23	-1	61.2999992	57.3699989	41.5
25	-1	58.9700012	56.4700012	41.5
27	-1	55.2299995	50.4300003	41.5
29	-1	36	21.5	41.5
31	-1	74.5400009	49.8600006	41.5
33	-1	54.8499985	60.5600014	41.5
35	-1	62.5299988	80	87.42
37	-1	107.5400009	95	41.5
39	-1	73	73	41.5
41	-1	76.5	73.5	41.5
43	-1	54.4199982	55.4700012	7.36
45	-1	54.5400009	50	41.5
47	-1	54.5400009	50	41.5
49	-1	60.1899986	60.1899986	3.69
51	-1	61.6500015	61.6500015	3.77
53	-1	62.9700012	62.9700012	3.86
55	-1	63.8800011	63.8800011	3.91
57	-1	64.5500031	64.5500031	3.95
59	-1	66.4700012	66.4700012	4.07
61	-1	70.6200027	70.6200027	4.32
63	-1	80.5	80.5	4.93
65	-1	119.2200012	119.2200012	7.3
67	-1	331.2099915	331.2099915	20.28
69	-1	152.5599976	152.5599976	9.34
71	-1	91.9400024	91.9400024	5.63
73	-1	72.5	72.5	4.44
75	-1	64.3700027	64.3700027	3.94
77	-1	64.3199997	63.6500015	41.5
79	-1	67.4100037	58.5499992	41.5
81	-1	89.1999969	80	41.5
83	-1	71	71	41.5
85	-1	59.7299995	59.7299995	3.66
87	-1	60.2000008	60.2000008	3.69
89	-1	61.9700012	61.9700012	3.79
91	-1	65.5800018	65.5800018	4.01
93	-1	68.9400024	68.9400024	4.22
95	-1	74.3899994	74.3899994	4.55
97	-1	72.8899994	72.8899994	4.46
99	-1	64.4199982	64.4199982	3.94
101	-1	70.5400009	71.0800018	41.5
103	-1	111.6100006	107	13.61
105	-1	122.0999985	119.5	13.01
107	-1	76.8399963	62.0800018	41.5
109	-1	70.4800034	63.0999985	41.5
111	-1	71.25	63.0299988	41.5
113	-1	66.6500015	65.4199982	41.5
115	-1	95.7900009	88	37.67
117	-1	61.6699982	60	7.76
119	-1	66.5199966	69	14.59
121	-1	41	41	41.5
123	-1	65.5800018	64.5899963	41.5
125	-1	68.4199982	60.0800018	41.5
127	-1	36	36	41.5
129	-1	68.0500031	61.8699989	41.5
131	-1	179.6799927	179.6799927	11
133	-1	222.1100006	222.1100006	13.6
135	-1	121.8399963	121.8399963	7.46
137	-1	70.5899963	62.5999985	41.5
139	-1	79.7600021	79.7600021	4.88
141	-1	79.0500031	79.0500031	4.84
143	-1	72.9300003	60.6599998	41.5
145	-1	74.6500015	61.1399994	41.5
147	-1	72.9300003	61.5900002	41.5
149	-1	68.9700012	59.6899986	41.5
151	-1	68.9899979	54.1199989	41.5
153	-1	50	50	41.5
155	-1	60.3899994	56.6699982	20.88
157	-1	35.3499985	35.7999992	41.5
159	-1	59.2900009	50.2200012	41.5
161	-1	54.5400009	50	41.5
163	-1	54.5400009	50	41.5
165	-1	54.5400009	50	41.5
167	-1	65.4599991	50.7299995	41.5
169	-1	63.1500015	50.8499985	41.5
171	-1	59.5099983	52.5200005	41.5
173	-1	61.5400009	51.7599983	41.5
175	-1	74.5999985	53.1800003	41.5
177	-1	67.3399963	52.9300003	41.5
179	-1	54.0699997	53.2000008	41.5
-179	1	54.9199982	54.8499985	41.5
-177	1	61.6199989	53.25	41.5
-175	1	63.5400009	55.3499985	41.5
-173	1	46.75	46.75	41.5
-171	1	71	57.2000008	41.5
-169	1	71	57.2000008	41.5
-167	1	71	57.2000008	41.5
-165	1	48	48	41.5
-163	1	62.0200005	55.9700012	41.5
-161	1	60.8499985	52.9199982	41.5
-159	1	60.8499985	53.4399986	41.5
-157	1	61.6399994	54.8199997	41.5
-155	1	61.6699982	53.3100014	41.5
-153	1	64.1800003	56.1699982	41.5
-151	1	67.2900009	58.3199997	41.5
-149	1	67.2900009	58.5499992	41.5
-147	1	67.4100037	58.5499992	41.5
-145	1	60.4799995	60.4799995	3.7
-143	1	62.7799988	62.7799988	3.84
-141	1	65.8700027	65.8700027	4.03
-139	1	70.1200027	70.1200027	4.29
-137	1	73.2300034	73.2300034	4.48
-135	1	76.2300034	76.2300034	4.67
-133	1	80.9300003	80.9300003	4.95
-131	1	86.0400009	86.0400009	5.27
-129	1	89.0500031	89.0500031	5.45
-127	1	92.2600021	92.2600021	5.65
-125	1	95.7099991	95.7099991	5.86
-123	1	99.4400024	99.4400024	6.09
-121	1	103.4000015	103.4000015	6.33
-119	1	107.5500031	107.5500031	6.58
-117	1	112.7300034	112.7300034	6.9
-115	1	119.0500031	119.0500031	7.29
-113	1	126.8000031	126.8000031	7.76
-111	1	138.8399963	138.8399963	8.5
-109	1	157.25	157.25	9.63
-107	1	183.7899933	183.7899933	11.25
-105	1	232.2200012	232.2200012	14.22
-103	1	458.6600037	458.6600037	28.08
-101	1	493.7600098	493.7600098	30.23
-99	1	236.0700073	236.0700073	14.45
-97	1	242.2700043	242.2700043	14.83
-95	1	197.3800049	197.3800049	12.08
-93	1	208.25	208.25	12.75
-91	1	356.3999939	356.3999939	21.82
-89	1	441.3900146	441.3900146	27.02
-87	1	464.4200134	464.4200134	28.43
-85	1	376.3399963	376.3399963	23.04
-83	1	170.8800049	170.8800049	10.46
-81	1	143.2100067	143.2100067	8.77
-79	1	70.8899994	61.1500015	41.5
-77	1	64.5500031	66.9100037	41.5
-75	1	64.2300034	60.0499992	41.5
-73	1	60.7799988	58.7599983	41.5
-71	1	59.4199982	57.2400017	41.5
-69	1	53.6599998	51	41.5
-67	1	61.2999992	51.9099998	41.5
-65	1	59.8699989	51.9300003	41.5
-63	1	59.3499985	54.2400017	41.5
-61	1	57.4099998	54.2099991	41.5
-59	1	47.2999992	43.2799988	41.5
-57	1	46.1199989	43.4099998	41.5
-55	1	47.2999992	43.5099983	41.5
-53	1	47.4599991	50.6500015	41.5
-51	1	69.1800003	58.7000008	41.5
-49	1	72.6999969	62.2000008	41.5
-47	1	69.0299988	60.7299995	41.5
-45	1	66	66	41.5
-43	1	61.4300003	65.3000031	41.5
-41	1	61.5800018	61.5800018	3.77
-39	1	66.3799973	66.3799973	4.06
-37	1	72.3799973	72.3799973	4.43
-35	1	80.3300018	80.3300018	4.92
-33	1	103.2600021	103.2600021	6.32
-31	1	227.2400055	227.2400055	13.91
-29	1	172.4700012	172.4700012	10.56
-27	1	159.0800018	159.0800018	9.74
-25	1	217.7899933	217.7899933	13.33
-23	1	116.1399994	116.1399994	7.11
-21	1	90.6800003	90.6800003	5.55
-19	1	79.4199982	79.4199982	4.86
-17	1	76.6299973	76.6299973	4.69
-15	1	74.6600037	74.6600037	4.57
-13	1	80.3899994	80.3899994	4.92
-11	1	85	85	5.2
-9	1	76.8399963	76.8399963	4.7
-7	1	71.5	71.5	4.38
-5	1	66.7699966	66.7699966	4.09
-3	1	64.6399994	64.6399994	3.96
-1	1	60.6800003	60.6800003	3.71
1	1	71.3899994	71	41.5
3	1	67.4100037	58.5499992	41.5
5	1	59.6500015	59.6500015	41.5
7	1	60.5	60.5	41.5
9	1	66.2699966	56.5499992	41.5
11	1	56.0699997	43.1599998	41.5
13	1	49.5900002	41.6399994	41.5
15	1	60.7999992	54.0600014	41.5
17	1	68.1100006	66.6800003	41.5
19	1	64.8099976	63.7200012	41.5
21	1	63.0299988	59.4500008	41.5
23	1	61.2400017	58.7599983	41.5
25	1	59.3699989	55	41.5
27	1	53.4099998	48.0099983	41.5
29	1	63.0999985	47.1699982	41.5
31	1	64.9700012	46.1599998	41.5
33	1	48.8100014	48.3100014	41.5
35	1	54.8699989	51	41.5
37	1	56.0900002	44	37.08
39	1	65	65	41.5
41	1	75	71	41.5
43	1	60	60	41.5
45	1	69.5	66	41.5
47	1	69.3899994	50.0299988	41.5
49	1	62.0900002	51.1800003	41.5
51	1	62.5499992	62.5499992	3.83
53	1	64.25	64.25	3.93
55	1	65.2900009	65.2900009	4
57	1	66.9199982	66.9199982	4.1
59	1	70.2399979	70.2399979	4.3
61	1	78.2200012	78.2200012	4.79
63	1	104.5299988	104.5299988	6.4
65	1	145.8800049	145.8800049	8.93
67	1	314.3699951	314.3699951	19.25
69	1	115.6800003	115.6800003	7.08
71	1	83.2699966	83.2699966	5.1
73	1	71.7099991	71.7099991	4.39
75	1	64.25	64.25	3.93
77	1	56.5	56.5	41.5
79	1	64.9499969	58.4799995	41.5
81	1	64.9499969	57.4199982	41.5
83	1	57.0299988	54.3499985	41.5
85	1	67.4100037	58.5499992	41.5
87	1	59.7400017	59.7400017	3.66
89	1	60.8699989	60.8699989	3.73
91	1	63.3199997	63.3199997	3.88
93	1	65.8899994	65.8899994	4.03
95	1	71.1299973	71.1299973	4.36
97	1	73.6200027	73.6200027	4.51
99	1	34.5	34.5	41.5
101	1	133.0200043	131	19.61
103	1	182.1499939	143.5	132.24
105	1	83	62.9599991	41.5
107	1	75.3799973	62	41.5
109	1	69.2200012	64.6399994	41.5
111	1	67.2600021	64.8399963	41.5
113	1	61.9799995	59.25	41.5
115	1	66.7799988	60.4300003	41.5
117	1	81.3499985	70	36.95
119	1	77.7300034	77.7300034	4.76
121	1	78.8000031	78.8000031	4.82
123	1	73.8300018	73.8300018	4.52
125	1	61.4399986	61.4399986	3.76
127	1	77.3199997	64.1200027	41.5
129	1	69.5400009	63.9599991	41.5
131	1	166.0899963	166.0899963	10.17
133	1	327.9700012	327.9700012	20.08
135	1	105.3700027	105.3700027	6.45
137	1	85.0199966	85.0199966	5.21
139	1	83.8499985	83.8499985	5.13
141	1	82.6100006	82.6100006	5.06
143	1	84.2799988	84.2799988	5.16
145	1	84.8300018	84.8300018	5.19
147	1	80.7399979	80.7399979	4.94
149	1	73.1299973	73.1299973	4.48
151	1	61.7700005	61	41.5
153	1	50	50	41.5
155	1	59.2900009	55.5400009	41.5
157	1	61.4099998	53.1100006	41.5
159	1	51.3699989	46.0999985	41.5
161	1	59.2900009	50.1199989	41.5
163	1	53.2999992	53.2999992	41.5
165	1	44	44	41.5
167	1	47	47	41.5
169	1	78.8499985	78.8499985	41.5
171	1	59.2900009	51.2700005	41.5
173	1	89.6800003	53.0600014	41.5
175	1	59.2900009	50.0499992	41.5
177	1	59.5099983	52.4099998	41.5
179	1	56.9500008	56.9500008	41.5
-179	3	46.5	46.5	41.5
-177	3	18.2000008	18.2000008	41.5
-175	3	63.5400009	54.7599983	41.5
-173	3	51.75	51.75	41.5
-171	3	63.5400009	57.0299988	41.5
-169	3	50	50	41.5
-167	3	50.8499985	50.8499985	41.5
-165	3	59.5	59.5	41.5
-163	3	64.2099991	55.5	41.5
-161	3	61.6699982	54.5600014	41.5
-159	3	61.2099991	55.1500015	41.5
-157	3	61.6399994	53.5400009	41.5
-155	3	63.6899986	54.8800011	41.5
-153	3	64.9499969	58.3300018	41.5
-151	3	67.4100037	58.5499992	41.5
-149	3	64.9499969	64.9499969	41.5
-147	3	59.6399994	59.6399994	3.65
-145	3	60.9000015	60.9000015	3.73
-143	3	63.7799988	63.7799988	3.9
-141	3	67.1200027	67.1200027	4.11
-139	3	70.8899994	70.8899994	4.34
-137	3	73.7799988	73.7799988	4.52
-135	3	76.9400024	76.9400024	4.71
-133	3	82.0800018	82.0800018	5.03
-131	3	86.75	86.75	5.31
-129	3	89.9300003	89.9300003	5.51
-127	3	93.3600006	93.3600006	5.72
-125	3	97.1299973	97.1299973	5.95
-123	3	101.4499969	101.4499969	6.21
-121	3	106.2900009	106.2900009	6.51
-119	3	111.1999969	111.1999969	6.81
-117	3	115.9100037	115.9100037	7.1
-115	3	121.5299988	121.5299988	7.44
-113	3	130.1399994	130.1399994	7.97
-111	3	143.5700073	143.5700073	8.79
-109	3	160.7200012	160.7200012	9.84
-107	3	185.6499939	185.6499939	11.37
-105	3	230.6300049	230.6300049	14.12
-103	3	624.9199829	624.9199829	38.26
-101	3	395.5100098	395.5100098	24.22
-99	3	339.6199951	339.6199951	20.79
-97	3	272.8200073	272.8200073	16.7
-95	3	378.0700073	378.0700073	23.15
-93	3	391	391	23.94
-91	3	263.7600098	263.7600098	16.15
-89	3	197.1699982	197.1699982	12.07
-87	3	192.8800049	192.8800049	11.81
-85	3	321.3200073	321.3200073	19.67
-83	3	367.8299866	367.8299866	22.52
-81	3	164.1399994	164.1399994	10.05
-79	3	142.3600006	142.3600006	8.72
-77	3	71.2399979	61.6199989	41.5
-75	3	63.7900009	63.7799988	41.5
-73	3	62.1800003	61.6100006	41.5
-71	3	61.5299988	60.6100006	41.5
-69	3	61.3100014	54.6699982	41.5
-67	3	61.4199982	52.0600014	41.5
-65	3	55.9700012	48.1500015	41.5
-63	3	50.7299995	46.5800018	41.5
-61	3	60.9599991	53.8199997	41.5
-59	3	56.9199982	48.25	41.5
-57	3	47.4599991	48.5200005	41.5
-55	3	50.4300003	51	41.5
-53	3	50.4300003	51	41.5
-51	3	69.3000031	57.6100006	41.5
-49	3	69.0299988	60.9500008	41.5
-47	3	50.7000008	51.5	4.03
-45	3	50.2000008	50.2000008	41.5
-43	3	58.6199989	53.5999985	4.59
-41	3	62.9700012	62.9700012	3.86
-39	3	69.6399994	69.6399994	4.26
-37	3	79.8799973	79.8799973	4.89
-35	3	97.9499969	97.9499969	6
-33	3	142.2899933	142.2899933	8.71
-31	3	352.3800049	352.3800049	21.57
-29	3	148.5299988	148.5299988	9.09
-27	3	102.8300018	102.8300018	6.3
-25	3	84.3499985	84.3499985	5.16
-23	3	73.4599991	73.4599991	4.5
-21	3	65.25	65.25	3.99
-19	3	61.0099983	61.0099983	3.74
-17	3	63.5	63.5	3.89
-15	3	61	61	3.73
-13	3	60.1100006	60.1100006	3.68
-11	3	60.3100014	58.5999985	11.59
-9	3	58.1500015	58.2200012	2.42
-7	3	48.7999992	48.7999992	41.5
-5	3	59.9700012	59.9700012	3.67
-3	3	68.5199966	57.2599983	41.5
-1	3	45.8499985	45.8499985	41.5
1	3	99.7900009	50.5999985	116.05
3	3	62.4599991	64.5	41.5
5	3	53.3300018	52.4000015	0.76
7	3	59.7200012	52.9000015	41.5
9	3	83.1999969	83.3000031	41.5
11	3	56.5800018	45.8100014	41.5
13	3	49.5900002	46.1899986	41.5
15	3	59.0900002	51.6899986	41.5
17	3	62.5499992	61.3699989	41.5
19	3	62.0999985	60.3400002	41.5
21	3	61.8499985	58.0699997	41.5
23	3	59.3699989	56.0600014	41.5
25	3	58.7299995	44.3800011	41.5
27	3	50.5600014	42.2700005	41.5
29	3	50.6899986	43.8699989	41.5
31	3	58.0999985	48.9900017	41.5
33	3	50.5600014	56.2599983	41.5
35	3	70.5599976	64.7799988	41.5
37	3	73.2799988	73.9599991	41.5
39	3	73.4000015	78	41.5
41	3	65	65	41.5
43	3	61.2799988	55.1500015	41.5
45	3	62.2200012	62.25	9.93
47	3	66.4400024	58.8499985	41.5
49	3	66.2699966	51.7599983	41.5
51	3	62.7400017	62.7400017	3.84
53	3	66	66	4.04
55	3	67.6500015	67.6500015	4.14
57	3	70.4599991	70.4599991	4.31
59	3	77.3700027	77.3700027	4.74
61	3	123.3600006	123.3600006	7.55
63	3	255.0599976	255.0599976	15.62
65	3	328.769989	328.769989	20.13
67	3	222.9799957	222.9799957	13.65
69	3	97.5699997	97.5699997	5.97
71	3	75.5899963	75.5899963	4.63
73	3	69.3799973	69.3799973	4.25
75	3	64.1900024	64.1900024	3.93
77	3	57.5	57.5	41.5
79	3	43.7999992	43.7999992	41.5
81	3	59.7200012	52.9000015	41.5
83	3	64.1800003	54.3100014	41.5
85	3	67.2900009	58.3600006	41.5
87	3	51.9500008	51.9500008	41.5
89	3	60.5099983	60.5099983	3.7
91	3	61.5600014	61.5600014	3.77
93	3	64.1299973	64.1299973	3.93
95	3	67.9400024	67.9400024	4.16
97	3	44.3300018	40.5	41.5
99	3	110	112	22.4
101	3	115.2099991	110	4.89
103	3	130	130	41.5
105	3	84	84	41.5
107	3	73.4800034	62	41.5
109	3	82	82	41.5
111	3	102.75	101	41.5
113	3	96.5699997	94	41.5
115	3	66.1699982	60.5	41.5
117	3	76.1999969	75.5	2.19
119	3	73.6999969	73.6999969	4.51
121	3	76.0599976	76.0599976	4.66
123	3	78.4300003	78.4300003	4.8
125	3	75.7799988	75.7799988	4.64
127	3	81.6299973	61.0900002	41.5
129	3	78.8799973	61.8199997	41.5
131	3	156.2599945	156.2599945	9.57
133	3	277.769989	277.769989	17.01
135	3	98.1399994	98.1399994	6.01
137	3	90.7900009	90.7900009	5.56
139	3	90.2399979	90.2399979	5.53
141	3	89.2900009	89.2900009	5.47
143	3	93.1299973	93.1299973	5.7
145	3	93.7600021	93.7600021	5.74
147	3	91.7300034	91.7300034	5.62
149	3	82.3600006	82.3600006	5.04
151	3	59.2900009	50.5099983	41.5
153	3	59.2900009	51.5099983	41.5
155	3	61.4099998	51.3300018	41.5
157	3	47.1500015	47.1500015	41.5
159	3	35	35	41.5
161	3	43	43	41.5
163	3	59.2900009	50.5400009	41.5
165	3	51.0499992	51.0499992	41.5
167	3	50	50	41.5
169	3	61.0699997	58	41.5
171	3	54.5400009	50	41.5
173	3	72.7699966	51.4500008	41.5
175	3	59.2900009	50.0800018	41.5
177	3	59.5099983	51	41.5
179	3	57.7900009	52.4199982	41.5
-179	5	38	38	41.5
-177	5	59.7200012	52.9000015	41.5
-175	5	63.5400009	53.8199997	41.5
-173	5	47.8499985	47.8499985	41.5
-171	5	53	53	41.5
-169	5	59.7200012	52.9000015	41.5
-167	5	63.5400009	53.2000008	41.5
-165	5	64.2099991	56.25	41.5
-163	5	63.2099991	54.9000015	41.5
-161	5	62.1599998	54.2799988	41.5
-159	5	61.6699982	53.0299988	41.5
-157	5	61.6699982	53.1399994	41.5
-155	5	64.1800003	56.5299988	41.5
-153	5	67.4100037	58.5499992	41.5
-151	5	67.4100037	58.5499992	41.5
-149	5	67.2900009	58.5499992	41.5
-147	5	59.5699997	59.5699997	3.65
-145	5	60.7700005	60.7700005	3.72
-143	5	62.7000008	62.7000008	3.84
-141	5	66.8000031	66.8000031	4.09
-139	5	70.5800018	70.5800018	4.32
-137	5	74.1699982	74.1699982	4.54
-135	5	78.3000031	78.3000031	4.79
-133	5	83.9100037	83.9100037	5.14
-131	5	87.9800034	87.9800034	5.39
-129	5	91.6399994	91.6399994	5.61
-127	5	95.7799988	95.7799988	5.86
-125	5	100.4000015	100.4000015	6.15
-123	5	105.3799973	105.3799973	6.45
-121	5	110.1100006	110.1100006	6.74
-119	5	114.3499985	114.3499985	7
-117	5	119.4300003	119.4300003	7.31
-115	5	125.6999969	125.6999969	7.7
-113	5	137.5700073	137.5700073	8.42
